user,algorithm,threshold,y_pred,y_true
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.1,same,modify-2
stu39_adf_p4,Q,0.1,same,modify-2
stu39_adf_p4,Q,0.1,same,modify-1
stu39_adf_p4,Q,0.1,same,modify-1
stu39_adf_p4,Q,0.1,same,modify-1
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.1,modify-3,same
stu39_adf_p4,Q,0.1,same,modify-1
stu39_adf_p4,Q,0.1,same,modify-1
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.1,modify-2,same
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.1,same,modify-1
stu39_adf_p4,Q,0.1,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-3
stu39_adf_p4,Q,0.2,modify-1,modify-2
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,modify-2,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,modify-1,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,modify-2,modify-1
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,modify-2,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-3
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,modify-2,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,modify-3,modify-1
stu39_adf_p4,Q,0.2,modify-1,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,modify-1,modify-2
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,modify-1,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,same,modify-3
stu39_adf_p4,Q,0.2,same,modify-3
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,modify-1,modify-2
stu39_adf_p4,Q,0.2,modify-3,modify-2
stu39_adf_p4,Q,0.2,modify-1,modify-2
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,modify-1,modify-2
stu39_adf_p4,Q,0.2,modify-3,same
stu39_adf_p4,Q,0.2,modify-3,same
stu39_adf_p4,Q,0.2,modify-3,same
stu39_adf_p4,Q,0.2,modify-3,modify-1
stu39_adf_p4,Q,0.2,modify-1,modify-1
stu39_adf_p4,Q,0.2,modify-1,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,modify-1,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,modify-2,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,modify-2,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,modify-3,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,modify-1,modify-2
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,modify-2,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-2
stu39_adf_p4,Q,0.2,modify-1,modify-2
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,modify-1,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,modify-1,modify-1
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,modify-2,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.2,same,modify-1
stu39_adf_p4,Q,0.2,same,same
stu39_adf_p4,Q,0.3,same,modify-2
stu39_adf_p4,Q,0.3,modify-1,modify-2
stu39_adf_p4,Q,0.3,modify-2,modify-2
stu39_adf_p4,Q,0.3,same,modify-2
stu39_adf_p4,Q,0.3,modify-1,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-3
stu39_adf_p4,Q,0.3,same,modify-2
stu39_adf_p4,Q,0.3,modify-2,same
stu39_adf_p4,Q,0.3,modify-3,same
stu39_adf_p4,Q,0.3,modify-2,same
stu39_adf_p4,Q,0.3,modify-2,modify-1
stu39_adf_p4,Q,0.3,modify-2,modify-1
stu39_adf_p4,Q,0.3,modify-1,modify-1
stu39_adf_p4,Q,0.3,modify-1,modify-1
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,modify-3,modify-2
stu39_adf_p4,Q,0.3,modify-1,modify-2
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,modify-1,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-2
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,modify-2,modify-2
stu39_adf_p4,Q,0.3,modify-1,modify-2
stu39_adf_p4,Q,0.3,modify-2,modify-2
stu39_adf_p4,Q,0.3,same,modify-2
stu39_adf_p4,Q,0.3,modify-3,modify-3
stu39_adf_p4,Q,0.3,same,modify-3
stu39_adf_p4,Q,0.3,modify-3,modify-2
stu39_adf_p4,Q,0.3,modify-1,modify-2
stu39_adf_p4,Q,0.3,same,modify-2
stu39_adf_p4,Q,0.3,modify-1,modify-2
stu39_adf_p4,Q,0.3,modify-3,modify-2
stu39_adf_p4,Q,0.3,modify-1,modify-2
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,modify-1,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,modify-1,modify-1
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,modify-1,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,modify-1,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,modify-3,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,modify-2,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,modify-3,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,modify-2,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-2
stu39_adf_p4,Q,0.3,modify-1,modify-2
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,modify-3,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,modify-1,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-2
stu39_adf_p4,Q,0.3,modify-1,modify-2
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.3,same,modify-1
stu39_adf_p4,Q,0.3,same,same
stu39_adf_p4,Q,0.4,modify-1,modify-1
stu39_adf_p4,Q,0.4,modify-1,modify-1
stu39_adf_p4,Q,0.4,modify-1,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-2
stu39_adf_p4,Q,0.4,modify-1,modify-2
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-2
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,modify-2
stu39_adf_p4,Q,0.4,modify-1,modify-2
stu39_adf_p4,Q,0.4,same,modify-2
stu39_adf_p4,Q,0.4,modify-1,modify-2
stu39_adf_p4,Q,0.4,same,modify-3
stu39_adf_p4,Q,0.4,modify-2,modify-3
stu39_adf_p4,Q,0.4,same,modify-2
stu39_adf_p4,Q,0.4,modify-1,modify-2
stu39_adf_p4,Q,0.4,same,modify-2
stu39_adf_p4,Q,0.4,modify-3,modify-2
stu39_adf_p4,Q,0.4,same,modify-2
stu39_adf_p4,Q,0.4,modify-1,modify-2
stu39_adf_p4,Q,0.4,modify-1,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,modify-1,modify-1
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,modify-2,modify-1
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,modify-3,modify-1
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,modify-1,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,modify-2,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,modify-1,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,modify-3,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,modify-1,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,modify-2
stu39_adf_p4,Q,0.4,modify-1,modify-2
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-2
stu39_adf_p4,Q,0.4,modify-1,modify-2
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,modify-3,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,same
stu39_adf_p4,Q,0.4,same,modify-1
stu39_adf_p4,Q,0.4,modify-1,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-2
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,modify-1,modify-2
stu39_adf_p4,Q,0.5,modify-1,modify-2
stu39_adf_p4,Q,0.5,same,modify-2
stu39_adf_p4,Q,0.5,same,modify-2
stu39_adf_p4,Q,0.5,same,modify-3
stu39_adf_p4,Q,0.5,modify-1,modify-3
stu39_adf_p4,Q,0.5,same,modify-2
stu39_adf_p4,Q,0.5,modify-1,modify-2
stu39_adf_p4,Q,0.5,modify-1,modify-2
stu39_adf_p4,Q,0.5,modify-2,modify-2
stu39_adf_p4,Q,0.5,modify-1,modify-2
stu39_adf_p4,Q,0.5,modify-2,modify-2
stu39_adf_p4,Q,0.5,modify-1,same
stu39_adf_p4,Q,0.5,modify-1,same
stu39_adf_p4,Q,0.5,modify-1,same
stu39_adf_p4,Q,0.5,modify-1,modify-1
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,modify-2,modify-1
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,modify-3,modify-1
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,modify-2,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,modify-2,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,modify-2
stu39_adf_p4,Q,0.5,modify-1,modify-2
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,modify-3,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,modify-1,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-2
stu39_adf_p4,Q,0.5,modify-3,modify-2
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.5,same,modify-1
stu39_adf_p4,Q,0.5,same,same
stu39_adf_p4,Q,0.6,modify-3,modify-2
stu39_adf_p4,Q,0.6,modify-3,modify-2
stu39_adf_p4,Q,0.6,modify-2,same
stu39_adf_p4,Q,0.6,modify-2,same
stu39_adf_p4,Q,0.6,modify-2,same
stu39_adf_p4,Q,0.6,modify-2,modify-1
stu39_adf_p4,Q,0.6,modify-1,modify-1
stu39_adf_p4,Q,0.6,modify-2,modify-1
stu39_adf_p4,Q,0.6,same,modify-1
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,modify-1
stu39_adf_p4,Q,0.6,same,modify-1
stu39_adf_p4,Q,0.6,modify-3,modify-1
stu39_adf_p4,Q,0.6,same,modify-1
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,modify-1
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,modify-1
stu39_adf_p4,Q,0.6,same,same
stu39_adf_p4,Q,0.6,same,same
